condition,model,scene_label,truth,run,yolo_type,yolo_meta,clip_label,clip_risk,clip_conf,detected_risk,risk_correct,quality_score,s1_scene,s2_proximity,s3_risk,s4_length,s5_pilot_action,word_count,latency_ms,input_tokens,output_tokens,cost_usd,reply,error
combined_enhanced,gpt4o_mini,door_open,safe,1,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",uncertain (a wall directly blocking and f),unknown,0.117,caution,0,4,1,1,0,1,1,76,2561.9,3130,102,0.000531,"Description: The image shows an indoor space with glass doors and a wall, suggesting a corridor or room with some furniture or equipment in the background. The YOLO detection indicates a window, but the visual evidence does not clearly support this, as the area appears more enclosed than open. 

Proximity: The visual estimate suggests that the nearest objects are within approximately 2-3 meters, contradicting the YOLO estimate of 2.46 meters.

Risk: caution

Pilot suggested action: SLOW_DOWN",
combined_enhanced,gemini,door_open,safe,1,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",uncertain (a wall directly blocking and f),unknown,0.117,caution,0,4,1,1,0,1,1,61,1950.0,557,84,6.7e-05,"Description: The image shows an indoor environment with multiple glass partitions and an open doorway. YOLO detects a ""window"" which appears to be an open glass door, and the CLIP label ""a wall directly blocking and f"" is inaccurate as there is an open path.
Proximity: Very close, within 1-2 meters of the open doorway.
Risk: caution
Pilot suggested action: SLOW_DOWN",
combined_enhanced,claude,door_open,safe,2,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",uncertain (a wall directly blocking and f),unknown,0.117,hazard,0,4,1,1,0,1,1,97,5933.9,453,144,0.003519,"Description: The image shows an indoor industrial or warehouse-like space with large glass partition walls/windows and metal framing structures very close to the camera; the YOLO detection of a window at ~2.46m appears consistent with the nearby glass panels visible in the frame, and the CLIP label referencing ""a wall directly blocking"" aligns with the heavily obstructed foreground.
Proximity: The glass partition and metal frame structures appear to be within 1-3 meters, with structural elements (metal frames) potentially within arm's reach in the immediate foreground — very close proximity confirmed visually.
Risk: hazard

Pilot suggested action: STOP",
combined_enhanced,gpt4o,door_open,safe,2,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",uncertain (a wall directly blocking and f),unknown,0.117,caution,0,4,1,1,0,1,1,63,2970.6,363,86,0.003105,"Description: The image shows an indoor space with a series of tables or workstations and a glass door. The YOLO detection of a window seems to be referring to the glass door. The CLIP label is uncertain, mentioning a wall, which is not clearly visible.
Proximity: The glass door appears to be close, likely within 2-3 meters.
Risk: Caution
Pilot suggested action: SLOW_DOWN",
combined_enhanced,gpt4o_mini,door_open,safe,2,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",uncertain (a wall directly blocking and f),unknown,0.117,caution,0,4,1,1,0,1,1,83,2449.0,3130,110,0.000535,"Description: The image shows an indoor space with glass doors and a wall, suggesting a corridor or room with some furniture or equipment in the background. The YOLO detection indicates a window, but the visual evidence does not clearly support this, as the area appears more like a partitioned space rather than an open window. 

Proximity: The visual estimate suggests that the nearest objects are within approximately 2-3 meters, contradicting the YOLO estimated distance of 2.46 meters.

Risk: caution  
Pilot suggested action: SLOW_DOWN",
combined_enhanced,gemini,door_open,safe,2,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",uncertain (a wall directly blocking and f),unknown,0.117,caution,0,4,1,1,0,1,1,102,2471.2,557,133,8.2e-05,"Description: The image shows an indoor environment with a partially open glass door or partition in the foreground, framed by white or silver colored metal. Beyond the door, there appears to be a hallway or room with multiple tables or workbenches. The YOLO detection identifies a ""window"" which is consistent with the glass partition/door. The CLIP label ""uncertain (a wall directly blocking and f)"" is somewhat contradictory as the scene is not entirely blocked, but rather shows an opening.
Proximity: Very close, the drone is directly in front of or very near the open glass door/partition.
Risk: caution
Pilot suggested action: SLOW_DOWN",
combined_enhanced,claude,door_open,safe,3,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",uncertain (a wall directly blocking and f),unknown,0.117,hazard,0,4,1,1,0,1,1,106,7344.9,453,153,0.003654,"Description: The image shows an indoor industrial or warehouse space with large glass-and-metal frame partitions/windows very close to the camera, with the space extending further back showing ceiling structures, lights, and shelving. The YOLO detection of a window at ~2.46m appears consistent with the glass partition frames visible in the foreground, though the structures appear even closer than estimated; the CLIP label is low-confidence but the image clearly shows an enclosed interior with obstructions.

Proximity: The glass partition frames and structural elements appear to be within 1-2 meters of the drone, very close and immediately surrounding the field of view.

Risk: hazard

Pilot suggested action: STOP",
combined_enhanced,gpt4o,door_open,safe,3,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",uncertain (a wall directly blocking and f),unknown,0.117,caution,0,4,1,1,0,1,1,67,2901.5,363,88,0.003135,"Description: The image shows an indoor space with a series of tables or workstations and a glass door. The YOLO detection of a window seems to be incorrect as it appears to be a glass door instead. The CLIP label is uncertain, but the scene appears to be a corridor or workspace.
Proximity: The glass door is approximately 2-3 meters away.
Risk: Caution
Pilot suggested action: SLOW_DOWN",
combined_enhanced,gpt4o_mini,door_open,safe,3,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",uncertain (a wall directly blocking and f),unknown,0.117,caution,0,4,1,1,0,1,1,83,2451.2,3130,110,0.000535,"Description: The image shows an indoor space with glass doors and a wall, suggesting a corridor or room with some furniture or equipment in the background. The YOLO detection indicates a window, but the visual evidence does not clearly support this, as the area appears more like a partitioned space rather than an open window. 

Proximity: The visual estimate suggests that the nearest objects are within approximately 2-3 meters, contradicting the YOLO estimated distance of 2.46 meters.

Risk: caution  
Pilot suggested action: SLOW_DOWN",
combined_enhanced,gemini,door_open,safe,3,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",uncertain (a wall directly blocking and f),unknown,0.117,caution,0,4,1,1,0,1,1,102,2257.9,557,133,8.2e-05,"Description: The image shows an indoor environment with a partially open glass door or partition in the foreground, framed by white or silver colored metal. Beyond the door, there appears to be a hallway or room with multiple tables or workbenches. The YOLO detection identifies a ""window"" which is consistent with the glass partition/door. The CLIP label ""uncertain (a wall directly blocking and f)"" is somewhat contradictory as the scene is not entirely blocked, but rather shows an opening.
Proximity: Very close, the drone is directly in front of or very near the open glass door/partition.
Risk: caution
Pilot suggested action: SLOW_DOWN",
combined_enhanced,claude,door_open,safe,4,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",uncertain (a wall directly blocking and f),unknown,0.117,hazard,0,4,1,1,0,1,1,104,7577.8,453,153,0.003654,"Description: The image shows an indoor industrial or warehouse-like space with large glass partition walls/windows and metal framing in the foreground, with an open hall visible beyond. The YOLO detection of a window at ~2.46m appears plausible given the glass panels are visually close and prominent; the CLIP label is uncertain but the ""wall blocking"" hint aligns with the glass partitions filling the frame.

Proximity: The glass partition walls and metal frames appear to be within 1–3 meters, with structural elements very close — the metal framing is likely within 1–2 meters based on visual scale and perspective.

Risk: hazard

Pilot suggested action: STOP",
combined_enhanced,gpt4o,door_open,safe,4,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",uncertain (a wall directly blocking and f),unknown,0.117,caution,0,4,1,1,0,1,1,67,3580.1,363,88,0.003135,"Description: The image shows an indoor space with a series of tables or workstations and a glass door. The YOLO detection of a window seems to be incorrect as it appears to be a glass door instead. The CLIP label is uncertain, but the scene appears to be a corridor or workspace.
Proximity: The glass door is approximately 2-3 meters away.
Risk: Caution
Pilot suggested action: SLOW_DOWN",
combined_enhanced,gpt4o_mini,door_open,safe,4,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",uncertain (a wall directly blocking and f),unknown,0.117,caution,0,4,1,1,0,1,1,83,2662.6,3130,110,0.000535,"Description: The image shows an indoor space with glass doors and a wall, suggesting a corridor or room with some furniture or equipment in the background. The YOLO detection indicates a window, but the visual evidence does not clearly support this, as the area appears more like a partitioned space rather than an open window. 

Proximity: The visual estimate suggests that the nearest objects are within approximately 2-3 meters, contradicting the YOLO estimated distance of 2.46 meters.

Risk: caution  
Pilot suggested action: SLOW_DOWN",
combined_enhanced,gemini,door_open,safe,4,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",uncertain (a wall directly blocking and f),unknown,0.117,caution,0,4,1,1,0,1,1,102,2363.1,557,133,8.2e-05,"Description: The image shows an indoor environment with a partially open glass door or partition in the foreground, framed by white or silver colored metal. Beyond the door, there appears to be a hallway or room with multiple tables or workbenches. The YOLO detection identifies a ""window"" which is consistent with the glass partition/door. The CLIP label ""uncertain (a wall directly blocking and f)"" is somewhat contradictory as the scene is not entirely blocked, but rather shows an opening.
Proximity: Very close, the drone is directly in front of or very near the open glass door/partition.
Risk: caution
Pilot suggested action: SLOW_DOWN",
combined_enhanced,claude,door_open,safe,5,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",uncertain (a wall directly blocking and f),unknown,0.117,hazard,0,4,1,1,0,1,1,96,5629.4,453,149,0.003594,"Description: The image shows an indoor industrial or warehouse space with large glass-panel partitions/windows and metal framework structures. The YOLO detection flags a window at ~2.46m but visually the glass partitions appear to be the dominant obstacle — large transparent panels with metal frames are very close to the camera/drone, likely within 1-2 meters, making the YOLO estimate potentially optimistic.

Proximity: Glass partitions and metal framing appear within 1-2 meters visually; the structural elements (metal frames, glass panels) are immediately in the drone's path and pose a significant collision risk.

Risk: hazard

Pilot suggested action: STOP",
